,Unnamed: 0,text,label
2005,2005,"The premise of Cabin Fever starts like it MIGHT have something to offer. A group of college teens after finals (in the fall?) goes to a resort cabin in the woods where one by one they are attacked by an unseen flesh eating virus.<br /><br />Unfortunately, the first paragraph is where any remote elements of film quality stop. Cabin Fever is little more than college kids looking for sex, booze, talking non-stop about nothing, and seeing how many F-bombs they can get into 1:40 minutes or however lo",0
2154,2154,"Holy freaking God all-freaking-mighty. This movie was so bad, I thought I was on drugs. In a bad way... The character acting is the poorest thing I've seen in quite some time. This movie was more akin to Lord of the G-Strings, IMHO(it's a real movie). Most of the movie appeared to be done on a horrible green screen. My favorite part was when they are in the carriage, and you can tell there's no horse. They're fleeing from alien monsters, and going about the same speed as a swift jog. Then it swi",0
3723,3723,"Before she went into politics or public service, Glenda Jackson was one of Britain's finest film actresses. This film displays her talent despite having a supporting role in a stellar cast that includes Julie Christie as Kitty, the wife of a British Royal Captain who has lost his memory of the last 20 years, and Jenny played by American Ann-Margret in an almost unrecognizable role as the doting sister. Alan Bates plays the captain who suffers from memory loss triggered by the shell shock during ",1
1459,1459,"Gino Costa (Massimo Girotti) is a young and handsome drifter who arrives in a road bar. He meets the young, beautiful and unsatisfied wife Giovanna Bragana (Clara Calamai) and her old and fat husband Giuseppe Bragana (Juan de Landa), owners of the bar. He trades his mechanical skills by some food and lodging, and has an affair with Giovanna. They both decide to kill Giuseppe, forging a car accident. The relationship of them become affect by the feeling of guilty and the investigation of the poli",1
2652,2652,"I just finished watching this movie. It wasn't ridiculously bad, but I'm really disappointed with it. I'm not really sure why someone would make a movie like this. It was marginally entertaining, but I feel like the people making it had a lot of disagreements on what they were making. Monday, the writer was in charge; Tuesday, the director; Wednesday, the guy who gets the coffee; etc. It almost seems like they really wanted to make a couple different movies, but only had the time and money to ma",0
4893,4893,"This show is freaking hilarious! the jokes are original, god and i Love Eric and Kelso! yeah i know what they say, after the 8th season it's not funny anymore because Eric and Kelso are no longer in the show, and Randy is a real dumbass. Randy is, comparing to Eric and Kelso. <br /><br />you cant take the funniest characters and switch em with ""I'm a cool guy"" kind of guy (Randy). it isn't his fault anyway, but the writers are trying to keep the 8th season funny, it's still is, not as much as th",1
1220,1220,"Chase has created a true phenomenon with The Sopranos. Unfaltering performances, rock-solid writing, and some great music make up what has become quite possibly the best show ever.<br /><br />All of the cast are strong, but Falco and Gandolfini earned every inch of those Emmy's. Anyone who doubts this need only sample a few episodes; particularly from the first few seasons. James Gandolfini is absolutely fierce, absolutely terrifying, and you still find yourself loving him - mesmerized by him.<b",1
513,513,"This movie starts out with an execution of a practitioner of witchcraft and his mistress. His head is chopped off and buried separately of his body...sounds like ""The Thing that wouldn't die"" doesn't it? Well it does play out a little like that, but once the body is reunited with the head, all the interesting and gruesome deaths are done and the movie moves very slowly. I mean the movie is only 88 minutes long and I kept thinking ""When is it going to end""? The characters in the movie are idiots ",0
3501,3501,"It's hard to put your finger on this one. Basically I suppose it's a comedy about an idle rich drunk who falls in love with a (comparatively) poor girl, whom he wants to marry at the risk of being disowned by his family.<br /><br />It has funny moments, romantic moments, and touching moments. Dudley Moore is funny and somehow makes his self-centred character endearing, Liza Minelli is a convincing foil as the the feisty opposite he attracts, but John Gielgud steals the show as Arthur's wonderful",1
894,894,"I became more emotionally attached to this movie than any other I have ever watched. That may be because I can see the characters as my own grandparents, attempting to make sense of a world at war. The ending and use of Pachabel's Cannon are both amazing.",1
732,732,"Dark Angel is a futuristic sci-fi series, set in post-apocalyptic Seattle, centering on Max (Jessica Alba), a genetically enhanced young woman, on the run from her creators.<br /><br />The Dark Angel universe is absorbing, (not as much as say Buffy, but absorbing nonetheless) with an interesting and believable set of characters. Certainly, it is not for everyone, but those who give it time will find themselves watching one of the most enjoyable series out there. Dark Angel is criminally overlook",1
3221,3221,"Don't say I didn't warn you, but your gonna laugh. Probably enough to hurt your stomach. Sure it's got some blood splattering, all in good fun though. So, it's got no budget, who needs a budget when you got a script like this. <br /><br />Take the time and check this out. Well worth a two hour viewing. If everyone could laugh as much as I did during this movie the world would be a much happier place to live.<br /><br />",1
423,423,"Not sure why this film was advertised as a wild, quirky, laugh filled comedy. There is not much in this movie that will entertain, nor amuse the moviegoer. Annette Bening (whose acting was touted as being Oscar worthy) comes off here as mannered, with her performance seeming routine. Brian Cox's character is confusing and irritating, and the lead playing Augusten  Joseph Cross  appears to simply not have the personality to carry his role. The best thing about the film is Evan Rachel Wood, but ",0
4290,4290,"This is widely viewed in Australia as one of the best cop dramas ever produced here ... and for my money, anywhere. It's raw, gritty, the characters are real, the situations are believable and it doesn't shy away from the darker side of life confronted every day by cops and the criminals, victims, lawyers and other people in their various orbits.<br /><br />This show ran for 2 seasons and was discontinued because the show didn't sell well overseas. We are all sorry for its loss: however, like Fa",1
441,441,Although time has revealed how some of the effects were done this story of love and adventure still is special.<br /><br />If you've never seen this film before you'll be shocked at how much has been stolen by later film makers. I was watching this with a friend who was amazed at how much Disney's Aladdin cribbed from the film. They loved the movie and enjoyed that it was such a touchstone for so many other films and film makers.<br /><br />I've given the film an 8 out of 10 instead of a 10 out ,1
3538,3538,"I am marking this as a ""spoiler"" only because of some of my comments of the show's content, not to the content itself.<br /><br />As I read the comments it is apparent that those Republicans somehow tolerate the show, but disdain it, while the Democrats seems to relish in its so called truthfulness. One reader even (so it seems) actually indicates that he believes these events did or could have happened when Bush was in grade school.<br /><br />But as to the content as I see it, trying to be neu",0
1913,1913,"To be honest I watched this movie only because of my pubert needs. I mean, I couldn't get women at my age (I was 9 or 10) so I thought watching Elvira's cleavage was the closet thing to sex.<br /><br />I ended up having a great time with this cult classic about horror comedy, Halloween parties, sassy humor, and some sexy evil displayed by Elvira.<br /><br />They just don't make movies like this anymore... It had the feeling of an amateur effort mixed with a late night cable talk show host style.",1
1570,1570,"I thought that it was a great film for kids ages 6-12. A little sappy, but the story is uplifting an fresh. It proves that the dreams of an adolescent can truly come true. I think that it's a great story for any kid who is feelings down, or feels as if there trying to juggle too many things among them. Very 'cute' film. Bravo.",1
4986,4986,"It's pretty bad when the generic movie synopsis has more information than the film itself. The paragraph-long ""plot summary"" written on the movie page has details I could not glean from watching the actual movie. I found myself constantly backing it up to see what details I had just missed which could tell me what the (bleep) was going on. Alas, to no avail--this movie leaves out monstrous pieces of the story, if you could call it a story. It's like they were trying to fool us into thinking that",0
2992,2992,"How hard is it to write a watchable film with Vince Vaughn, Paul Giamatti and Kevin Spacey? Apparently VERY difficult for the writers here.<br /><br />I still have no idea how Santa is younger and looks 20 years older than Vince (who plays the BIG brother). I must have missed that part of the story but in reality, it really didn't matter. Many scenes seemed out of place and contrived; the kind of ""funny notion"" scenes that are drug out WAY too far to where any sense of comedy is lost.<br /><br /",0
3880,3880,"Partially from the perceived need, one feels, to include a conventional love story in the plot to make the film more marketable to a 1950's movie-going public. <br /><br />The film starts with some wickedly funny characterizations of the upper-class bureaucrats running the Foreign Office --- the British are pilloried in the way that only the British can pillory themselves. But after that, the film loses its way in a conventional farcical plot. Terry-Thomas watchable as always, but the great tale",1
1062,1062,"I guess I've seen worse films, but that may be becuz I'm so jaded by how standard these bad horror movies are. The killer monster thing is really really bad, basically its a guy in some kind of green body suit. There is much worse acting as far as B movie go, but don't think for a second this was anything stellar, hell no. It actually did have a plot with substance, but was still pretty stupid. Basically its just a bad low budget horror movie. But at least its not as bad as titanic, that movie s",0
2121,2121,"Well, on it's credit side (if it can be said to have one), Timothy Hines DID manage to capture the original setting of H.G. Wells' outstanding novella. But other than that - well, to call a spade a spade - it sucks bigtime. What the Master Ed Wood could have done with the alleged $20 million dollar budget! Timothy Hines really does make Mr. Wood, who was a flawed genius anyway, look like the best filmmaker of all time. The special effects (I guess you'd call them that) are not even up to compute",0
2707,2707,"As a long time fan of Peter O'Donnell's greatest creation, I watched this film on DVD with no great hopes of enjoyment; indeed I expected to be reaching in disgust for the remote control within fifteen minutes. But instead I thoroughly enjoyed this production, and I especially enjoyed and appreciated how the producers and director succeeded in telling the Modesty Blaise back story. They managed to avoid the trap of making a (bad) film version of the books we are all so familiar with, choosing in",1
4468,4468,"I've always believed that David and Bathsheba was a film originally intended for Tyrone Power at 20th Century Fox, although Gregory Peck does give a good account of himself as King David, the monarch with a wandering eye.<br /><br />A whole lot of biblical subjects get covered in this film, adultery, redemption, sin, punishment and generally what God expects from his followers.<br /><br />When you're a king, even king in a biblically prophesied kingdom you certainly do have a lot perogatives not",1
3720,3720,"This is superb - the acting wonderful, sets, clothes, music - but most of all the story itself.<br /><br />I am amazed there aren't more reviews of this movie - certainly one of the best of the 1980s.<br /><br />It's also a wonderful movie to see in tandem with the great ""Random Harvest"" which has much the same opening crisis <br /><br />-- a middle aged, unknown English W.W.I officer is in a hospital toward the close of the war, suffering from shell shock and complete amnesia without any idea o",1
2080,2080,"I don't know what the rest of you guys watch Steven Seagal movies for, but I watch them because, as silly as they are, they're at least always good for a laugh. Why would you rate this movie a 1 out of 10 based on the dubbing, when that kind of thing is exactly what makes a movie like this into a cult favorite that you can laugh at the silliness of?<br /><br />Attack Force is by no means a great movie, but I felt it was as worthy a Steven Seagal vehicle as many of his other movies; in fact I did",0
653,653,"I enjoyed Longstreet, which followed in the steps of Raymond Burr's successful Ironside TV series and was intended to give it competition. But this show was canceled after one season because it was decided--I believe wrongly--that Longstreet was not able to compete with Mr. Burr's Ironside.<br /><br />I may add that the pilot for this show was especially well done and very memorable. I hope that a box set of Longstreet will appear.<br /><br />Writers should note that this story idea was only bri",1
4728,4728,"Not the greatest film to remember Paul Naschy by.<br /><br />Gaston (Guillermo Bredeston) is probably the worst swordsman I have ever seen. Zorro would be ashamed! His only salvation came as the competition was just as bad.<br /><br />This film is described as adventure and horror. Forget the horror - there is none. No nudity, no blood, no monsters; just a Robin Hood adventure against an evil Baron (Paul Naschy) who wants to be King.<br /><br />The main feature of the film was seeing Graciela Ni",0
1533,1533,"Although the word megalmania is used a lot to describe Gene Kelly, and sometimes his dancing is way too stiff, you have to admit the guy knows how to put on a show. In American In Paris, he choreographs some outstanding numbers, some which stall the plot, but are nonetheless amazing to look at. (Check out Gene Kelly's ""Getting Out Of Bed Routine"" for starters)<br /><br />Gene Kelly stars as a GI who is based out of Paris, he stayed there to paint, soon he is a rich woman's gigolo, but he really ",1
2364,2364,"I just saw ""Of Human Bondage"" for the first time a few days ago and WOW! What a mysterious and almost spooky film. I loved how the music went with the pace of each step of Philip's feet. It gave me the chills for some reason...<br /><br />One of the greatest aspects of this film is that you get to see Bette Davis coming into herself right before your eyes. She's great, not necessarily because this is her best work, but because it was so out of the ordinary to be so vicious, gritty, and unflinchi",1
2741,2741,"OK another film bought by me and Joe Swatman. OK this isn't the worst film i've reviewed this week but it still sucked royaly. we had a lot of fun watching this piece of crap.<br /><br />The Monster Jigsaw is a mish mash of all these dysfunctional students ideas, u just know ur in for trouble when someone equips him with a buzzsaw and a sawed of shotgun, the film wasn't as gory as we hoped, i mean on of the deaths is a heart attack. Again i think the acting sucks, sum of the actors must be porn ",0
4587,4587,"Chances are if I watched this again I might get physically sick, the film is so annoying.....unless you believe in psychics, re-incarnation and the other hocus- pocus which this promotes big-time. The ""re-cycling of souls,"" they call it here. Puh-leeze.<br /><br />This story has been done several times before with such films as ""Heaven Can Wait."" It's also been done a lot better. Too bad they had to waste the talents of Robert Downey Jr., Cybill Shepherd, Ryan O'Neal and Mary Stuart Masterson.<b",0
1957,1957,"There are some really terrific ideas in this violent movie that, if executed clearly, could have elevated it from Spaghetti-western blandness into something special. Unfortunately, A TOWN CALLED HELL is one of the worst edited movies imaginable! Scenes start and end abruptly, characters leave for long stretches, the performances (and accents) of the actors are pretty inconsistent, etc.<br /><br />Robert Shaw is a Mexican(!) revolutionary who, after taking part in wiping out a village, stays on t",0
3952,3952,i must say this movie is truly amazing and heartwarming. Reese Witherspoon is so charming and Jason London's not so bad either! it is so sweet watching Dani fall in love and it breaks my heart and yet warms my heart at the same time watching Court fall in love with Maureen. however it is even sweeter watching how much he cares for Dani. I must admit though i did kind of want him to fall for Dani in the end. it is just so cute watching her fall for him i did not want her to get her heart broken s,1
4730,4730,"""Markham,"" says urbane gentleman crime-solver Philo Vance (William Powell) to the district attorney, ""I'm coming more and more to the belief that Archer Coe was killed in this room. That poker, this dagger sheath, now these fragments...it's all here."" ""But Vance,"" Markham says, ""do you mean to tell me a dead man walked upstairs?"" ""I'm not trying to tell you anything but the facts,"" Vance says. ""This is the most remarkable case in my experience."" <br /><br />We're sympathetic. Wealthy, arrogant A",1
3570,3570,"I cannot accept the negative comments of other reviewers. They are too critical, perhaps because they are stuck in the past. I would like to see a comment from someone who had never seen Basic Instinct 1, perhaps someone very young ? I left the cinema feeling glad that I had not been swayed by the IMDb reviewers. 14 hours later I am still trying to find flaws in the plot but I cannot think of anything serious. My advice to everyone is see it for yourself and make up your own mind.<br /><br />It ",1
617,617,"I wasn't sure what to expect but am I glad I went to see this. A smart, slightly twisted comedy that makes you think. I wasn't quite sure how a director can create ""nothing"", but leave it to Mr. Natali and the brilliant individuals at C.O.R.E. to create another low budget set that looks real (as real as nothing can be). Well worth your time and money, if you have the opportunity to see this, please go. You'll be glad you did.",1
1859,1859,I wanted to read the other comments before leaving my review and the majority definately rules: This movie is aweful! From the acting to the non-realistic animation to the countless errors. I was actually hoping that the flaps would have been extended by a stretch of the imagination (can't extend flaps without engines). The landing gear cannot be lowered unless you have electricity. That tiny little fan that was going was not sufficient by any stretch to lower the landing gear. The one thing I t,0
51,51,"REVOLT OF THE ZOMBIES (2 outta 5 stars) No, this is not a long-lost ancestor to the classic George A. Romero zombie flicks. This is a low-budget potboiler from 1936 that probably seemed very cool to audiences of the time... but seems awfully routine these days. There is actually a pretty good scene at the start of a soldier firing off his pistol into a horde of approaching zombie soldiers... and a close-up of bullets entering the bare chest of one of them. The effect looks hopelessly fake these ",0
1873,1873,"My fondness for Chris Rock varies with his movies,I hated him after Lethal Weapon 4,but I hated everyone in that movie after it.I like him when he is himself and not holding back,like in Dogma. Well this is his best yet,wasn't expecting this to be that good.Laughed my arse off the whole time. Chris Rock delivers a sweet wonderful story backed by some of the funniest comedy I've seen in quite some time. Loved it.",1
3438,3438,"Basically this is a pale shadow of High Fidelity, which was a witty and wonderfully acted film with several truly winning character turns. Watching the Detectives has none of that.<br /><br />The premise of a video store geek swept off his feet by a quirky mystery woman is a good one but is never fully or adequately explored, thanks to a very weak script and the miscasting of the leads, not to mention the lack of any real visual story-telling style. I mean, this film is centered around MOVIES, y",0
4163,4163,"I picked this up in the 'Danger After Dark' box set, and watched it solely because of my interest in the performance of Hyde and Gackt. I expected a corny horror film that was a huge gore-fest and with very bad dialogue. Which is exactly what it would have been if it had been made in America. Instead I found myself intrigued by the good development of the characters, and the way that Sho (Gackt) develops through the movie as a person. The acting skills of both stars was surprisingly good, consid",1
4510,4510,"Thank God I watched this at a friend's place and did not pay for it. The plot is horribly transparent and the whole movie felt like an episode of a TV show. If you have any knowledge of computers or electronics, watch out. You will feel feel like the movie is an insult to your intelligence. <br /><br />Also, actress turned Much Music VJ Amanda Walsh displays the worst acting I have ever seen, excluding porn. She's lucky that Matt Lanter is actually decent. He's the one that carries the movie. <b",0
3666,3666,"A collection of Deleted scenes and alternative takes, edited together and with added voice-over to make it appear to take place after the events of the first. Pretty cool idea, but deleted scenes are left on the cutting room floor for a reason and this is further proof. As it's just not as funny as ""Anchorman"", and really let's face it THAT film wasn't exactly comedy gold either, so you get a 'movie' worse than one that was moderately funny. In my eyes that STILL puts it one or two notches above",0
3732,3732,"OK, as everyone has pointed out, this film is a complete dog. To some degree this is because it was a gory sexploitation film that had a lot of material excised (or darkened down to near invisibility) to escape the censor's X-rating; but the film has many other flaws as well.<br /><br />To begin with, the scriptwriter seems to have got his werewolves and vampires mixed up. The baddies in this film are furry and don't like silver but in every other respect they behave like vampires. Now you just ",0
3878,3878,"This is a decent endeavor but the guy who wrote the screenplay seems to be a bit in the dark as to what exactly makes a zombie movie cool. No, it isn't CGI bugs and software companies. Actually I'm not sure whether it was a software company - I saw it without subtitles so I had to guess what they're talking about. Anyway my point was - instead of wasting your time animating some dumb-ass bug, why not throw in more zombies and more action. 2/3 of the 20 minutes consist of news bulletins, bugs, so",0
782,782,"Violence whether real or not always has an impact. In this film the violence is about as crass as you could ask for. In the Great Ecstacy the director has successfully demonstrated what extremes of violence people are capable of. But what was the point? The violence looks like a mix of Noë's 'Irreversible, and ' Kubrick's 'Clockwork Orange'...both of which are remarkable films. Don't get me wrong, I'm not opposed to screen violence at all and I've seen some nasty stuff in my film-going years, bu",0
4549,4549,"There is simply no use in trying to glorify any part of this film.<br /><br />It was straight up trash. At the very beginning you might think that you are in for a visually stunning piece of cinematography... and then shortly thereafter you are hit with a large sack (burlap) of FAIL! The fighting is barely martial, the acting is teetering on the edge of par, and the music is not worth describing. There is only enough of a story to have created an excuse for this film to have been made. The decis",0
2695,2695,David Duchovney creates a role that he was to replicate somewhat in Californication - the troubled talent. And it is a role he plays well.<br /><br />This thriller starts off at a good speed and carries you through to the end. Timothy Hutton plays a fine villain and Angelina Jolie pouts. The story of a disgraced doctor finding his way into a criminal world is well scripted. Drug addiction and a desire for the sultry Jolie mix a heady cocktail. Unfortunately towards the end the story gets a littl,1
48,48,"While this film certainly does possess the stench of a bad film, it's surprisingly watchable on several levels. First, for old movie fans, it's interesting to see the leading role played by Dean Jagger (no relation to Mick). While Jagger later went on to a very respectable role as a supporting actor (even garnering the Oscar in this category for 12 O'CLOCK HIGH), here his performance is truly unique since he actually has a full head of hair (I never saw him this way before) and because he was by",0
3549,3549,"This final Voyager episode begins 23 years in the future. Voyager has made it back home. In the many years it took to return tho, the Vulcan Tuvoks' mind has been destroyed. He carried a disease they were too late getting home to cure.<br /><br />Captain Janeway comes across aliens who have time travel technology. She realizes, there's a Warp Conduit in the Delta Quadrant that could bring Voyager home immediately - if she could go back in time and notify Voyager. There's one problem. The Conduit",1
2444,2444,"Critics need to review what they class as a quality movie. I think the critics have seen too many actions films and have succumbed to the Matrix style of films. Europa is a breath of fresh air, a film with so many layers that one viewing is not enough to understand or appreciate this outstanding film. Lars von Trier shows that old styles of filming can produce marvellous cinema and build drama and tension. The back projection effect he uses during the film arouses and enhances the characters, an",1
4185,4185,"I got this movie from Netflix after a long waiting time, so I was anticipating it greatly when it arrived. My worst fears were that it would be plodding, as well as... well, you know what all the screaming fan girls were babbling about? GACKTnHYDE=hawt yaoi love? That sort of thing? Dreading it. I was very, very pleasantly surprised. The movie was surprisingly watchable, even if the filming and music did make it feel like someone was going to bust out a pair of nun-chucks every two scenes, and t",1
929,929,"As an aging rocker, this movie mentions Heep and Quo - my 2 favourite bands ever - but with the incredible cast (everyone) - and the fantastic storyline - I just love this piece of creative genius. I cannot recommend it more highly - and Mick Jones added so much (Foreigner lead and primary songwriter along with the greatest rock singer ever - Lou Gramm) - I have watched this great work more than 10 times- Bill Nighy - what a voice - and Jimmy Nail - talent oozes from every pore - then Astrid....",1
1741,1741,"One of the many Merrie Melodies cartoons that entertained American moviegoers during WWII, Bob Clampett's ""An Itch in Time"" portrays a hobo flea settling on Elmer Fudd's dog. The little guy turns into a real sadist while making a home on the dog's back, but Elmer warns the dog: ""One more scwatch and I'll give you a bath!"" Meanwhile, the flea is setting up dynamite on the dog!* And that's not the end! I noticed that in one scene, Elmer is reading a comic book featuring Bugs Bunny and Porky Pig. O",1
1641,1641,"Chris and Andre are two average, ordinary teens. Misunderstood by some and picked on by others. But together they stand and all will pay. Together they form ""The Army of Two"". They scheme and plan ""Zero Day"". That day is when they decide to storm their high school and inevitably murder 14 people in cold blood. Told through the tapes that they made ""Zero Day"", it is barely a fictionalized telling of the Columbine tragedy.<br /><br />""Zero Day"" is one of those movies that will mess with your head ",1
261,261,"An unusual film from Ringo Lam and one that's strangely under-appreciated. The mix of fantasy kung-fu with a more realistic depiction of swords and spears being driven thru bodies is startling especially during the first ten minutes. A horseback rider get chopped in two and his waist and legs keep riding the horse. Several horses get chopped up. It's very unexpected.<br /><br />The story is very simple, Fong and his Shaolin brothers are captured by a crazed maniac general and imprisoned in the R",1
4917,4917,"I happened to catch this film at a screening in Brooklyn - it's difficult to describe the plot; it has a lot of wacky characters, but let's just say I'd have a hard time choosing which one made me laugh the hardest, I wouldn't know where to begin. Even the peripheral roles are well written and well acted.<br /><br />There are numerous small touches that make it unique and very enjoyable, it has a few ""devices"" that pop up and add another hilarious layer. It is refreshing to watch; not some recyc",1
376,376,"I bought this adaptation because I really liked Anne Brontë's novel when I read it some time ago and usually particularly enjoy BBC dramas. But I'm very disappointed, I never thought it would be as bad as that: the whole series made me laugh much more than moved me as the novel had.<br /><br />First of all, the music (and songs) seems totally out of place in a period drama (sounds as if it's been written for a contemporary horror film)and like another commentator, I was particularly annoyed by t",0
3887,3887,"I enjoyed watching Brigham Young and found it to be a positive and largely true portrayal of the LDS faith. I think that a remake of this epic journey across the plains would be beneficial, since many people today are not familiar with the trials and persecutions faced by the early Mormon church. It is an incredible story of a strong and devoted people.<br /><br />As a member of the church, the single most disturbing aspect of the film (most of the historical inaccuracies did not bother me much)",1
3443,3443,"There are no people like ""Show People"" Marion Davies (as Peggy Pepper) and William Haines (as Billy Boone). My introduction to Ms. Davies was a ""clip"" from this film; the delightfully spoofy one in which she lowers a scarf to reveal different emotions. My introduction to Mr. Haines was in viewing this film, presently; though, it's possible I've seen him in a less memorable role. Haines makes an incredible impression, when he joins Davies for a commissary meal - tossing his hat into the ring with",1
4914,4914,"An imagination is a terrible thing to waste ... especially when you have talented actors. Writer/Director Jones wastes no time in siding the viewer with his protagonist. <br /><br />Anyone who has shared an apartment with a slob will be crying with laughter. Anyone who has arrived while a meter maid places a ticket on your windshield will just plain cry. We've all wanted to rip a terrible toupee off a man's head. These are only snippets of what's in store when watching ""Cross Eyed"", a heartfelt ",1
3231,3231,Eddie Murphy for best supporting actor??? What an insult to Alan Arkin and Djimon Hounsou. <br /><br />Jamie Foxx (who can act) walks through this film like a zombie. <br /><br />Beyonce ??? That was acting??? <br /><br />This movie pales in comparison to CHICAGO or just about any other recent musical. <br /><br />If it were not for the great singing and performance of Jennifer Hudson I would have given this a ZERO.<br /><br />And no I never saw the stage play so I am not making the typical Broa,0
3566,3566,"This picks up about a year after the events in ""Basic Instinct"". Catherine Tramell (Sharon Stone) is now in London. While having sex with a soccer player while speeding about in a car going at 110 miles/hour (don't ask) she goes off the road and ends up in the Thames. She survives--he doesn't. The police hire psychiatrist Michael Glass (David Morrissey) to see if she's mentally competent to stand trial. Naturally she starts playing with his mind instead and plenty of murders and sex follow.<br /",1
4882,4882,"The DVD version consists of 2 episodes, the parricide of Caesar being the juncture. In addition, the language was Spanish without subtitles. Hence, it's hard for me to review in depth this movie because because i didn't understand what was said.<br /><br />Cleopatra being an historic icon, the part is very difficult and i found that for a newcomer, Leonor Varela just plays fine. She is strong-willed but also a very supportive, tender soul mate. Thimothy Dalton as Caesar is perfect and their roma",0
2334,2334,"The DVD for ""Danaza Macabra"" (Castle of Blood) is very odd. That's because parts of the film are in French with subtitles and the rest is dubbed into English from the French. Sometimes, characters switched between the two in the middle of a scene! When I tried to get the film to be JUST subtitled or just dubbed, it made no difference! Odd, but still watchable.<br /><br />The story purports to be based on a Poe story, though I can't recall which one. In fact, the character of Poe appears in the b",1
4756,4756,"This film had such promise!! What a great idea, an underdog paintball team struggling for recognition and personal glory, only to lose it's speed due to bad dialoge, poor editing and a half-written story. The characters in the beginning were interesting, only to lose steam half way through to become one dimensional people sputtering out tired one-liners.<br /><br />Maybe if they spent some more time on the story and dialoge it would have been a great movie, instead of a almost afterthought effor",0
594,594,"the only word that sums up this movie is quirky. it's a light-hearted romp through an existential concept. bouncy (in more way than one) and a bit nutty. i wouldn't exactly call it grand and unforgettable cinema and it doesn't seem quite as memorable as the director's first movie ""cube"" but it's a good pit of fluff to watch on a Sunday morning. the acting veers from respectable to annoying at times but i believe that's how it was to be written. done as a serious movie it could perhaps have been ",1
3383,3383,"Highly implausible, unbelievable, and incoherent Spanish production about...well, let me see just how close I can get to it. The film opens with a woman having one of her cat's killed by a young girl. She then begs her lover to take her somewhere on his vacation. He calls work and demands that he loses his vacation time and she says he will pay for this. What relevance this plays out to is anybody's guess at the film's end, because the guy, a swarthy photographer, spies a beautiful Patty Shepard",0
3784,3784,"This movie is among my favorite foreign films, some of the others are Amilee and My Life As a Dog. The similarities with those movies as with so many great foreign films, is that it takes a mundane slice of life and transforms it into a profound heartfelt lesson. <br /><br />In Japan, a man who is bored with his mundane life and the rut of his married life, sees a beautiful Japanese woman staring out the window of a dance studio. In the instant that it takes his train to pass, he is enthralled b",1
4952,4952,"Cheap and manipulative. This film has no heart.<br /><br />It's also got dire dialogue, unconvincing characters and a preposterous, or rather non-existent, story. It just lurches from bad to worse in a cynical effort to wrench some kind of emotion from an insincere and unengaging hysterion-afest!<br /><br />And the HEDGEHOG!!!!How many cheap shots can a film take? The hedgehog, by the way, gave the most convincing and watchable performance in this ninety-minute cringe-athon.<br /><br />If you ha",0
657,657,"Pleasant story of the community of Pimlico in London who, after an unexploded WW2 bomb explodes, find a Royal Charter stating that the area they live in forms part of Burgundy.<br /><br />This movie works because it appeals to the fantasy a lot of us have about making up our own rules and not having to listen to THEM. A solid cast of British stalwarts, especially Stanley Holloway, makes this more believable.<br /><br />There are some very nice moments in the film, such as when the people have ra",1
1084,1084,"I took this out arbitrarily from the library the other night, having no idea of the film's cult, influence, or that it is currently being staged as a musical.(!) Most of the comments here are on target, it's moving, funny, sad, and yes, a tad exploitive despite the best intentions of the filmmakers. The expanded Chriterion edition is a must for anyone who loved it when it came out. <br /><br />I think you can also see in little Edie the fall of a class that sort of disappeared, you can hear it i",1
3444,3444,"In all of low budget history. this movie has to be one of the worst. True ther are some humorous sides to the movie, but in general it was just plain awful. I just can't understand what person could not out run a bunch of slugs. I mean they have to be one of the slowest creatures on the planet. The only part worth while in this movie is the close up of a slugs attempt to bite the finger of a man. This was rather amusing.",0
1852,1852,"The writer came up with a pretty decent idea for a story, but many flaws in the execution of the plot took so much away from the film as to nearly render it unwatchable. Basic elements such as character development were glossed over, at best. Inconsistencies also reared their ugly heads. A massive mansion in the middle of the rural Irish countryside? Characters just ""showing up"" in the gardens during a stormy night (at very convenient times, I might add)? All in all it wasn't ""bad"". I rated it a",0
717,717,"How this movie escaped the wrath of MST3K I'll never know. ""Gymkata"" is a ridiculous action movie, filled (or is that empty?) with paper-thin plots, dumb characters, and preposterous situations. But take it from me, if you enjoy watching poor, yet goofy, movies, you will enjoy ""Gymkata"" a great deal.<br /><br />The action centers around a gymnast who is chosen by government agents (at least I think they were government agents) to become a spy. You see his dad was another quasi-government agent, ",0
4561,4561,"This is one of the movies that get better every time you see them. It's packed with so many original and unconventional ideas that you always find a new detail. As in Sabu's subsequent movies (I didn't see ""Unlucky monkey"" yet, but the other ones are as great) failure, chance and humanism play great roles. The cutting and Montage is inventive and artistic, without the movie being an ""art"" picture, but a highly entertaining one. When comparing it to ""Run, Lola, Run"" you have to keep in mind that ",1
3050,3050,"Enjoyed catching this film on very late late late TV and it kept my interest through out the entire picture. This wonderful creepy, yet mysterious looking English home, with evil looking decorations and weired furniture and rooms that make you wonder just why anyone would want to rent this home or even own it. There are four(4)Tales concerning this house, and each resident of the home meets with all kinds of problems. You will notice the beautiful lake and pond around the home and also the sweet",1
95,95,"In addition to his ""Tarzan"" series, the prolific Edgar Rice Burroughs did write many other books, although, aside from the popular ""At the Earth's Core"", few of these have been filmed. One exception is the novel entitled ""The Lad and the Lion"", brought to the screen as ""The Lion Man"" (1936), an over-talkative, static, old-hat, slow-moving and rather dull movie, despite being filmed on real desert locations. Actually ""movie"" is the wrong word. The narrative doesn't move but proceeds at a snail's ",0
